Ruta,Texto original,Traducción
Map.Event[22].Page[0].list.command[171],____TEXT____,
Map.Event[22].Page[0].list.command[172].textData,"Благодаря этому действию, твоя близость с Гро-Горотом ",
Map.Event[22].Page[0].list.command[173].textData,растет...,
Map.Event[23].Page[0].list.command[0],____TEXT____,
Map.Event[23].Page[0].list.command[1].textData,\c[7]Волк\c[0],
Map.Event[23].Page[0].list.command[2].textData,"""Празднество плоти.... Я хочу ещё...""",
Map.Event[23].Page[0].list.command[3],____TEXT____,
Map.Event[23].Page[0].list.command[4].textData,"Дама в маске выглядит очень возбужденной, она тяжело ",
Map.Event[23].Page[0].list.command[5].textData,дышит.,
Map.Event[24].Page[0].list.command[0],____TEXT____,
Map.Event[24].Page[0].list.command[1].textData,"Жертва, кажется, жива, но находится в состоянии транса.",
Map.Event[25].Page[0].list.command[0],____TEXT____,
Map.Event[25].Page[0].list.command[1].textData,Эти двое заняты друг-другом.,
Map.Event[25].Page[0].list.command[2],____TEXT____,
Map.Event[25].Page[0].list.command[3].textData,У другого человека сильное кровотечение.,
Map.Event[25].Page[0].list.command[4].textData,"Ты задумываешься, сколько он еще сможет протянуть.",
Map.Event[25].Page[0].list.command[5].textData,,
Map.Event[26].Page[0].list.command[0],____TEXT____,
Map.Event[26].Page[0].list.command[1].textData,Эти двое заняты друг-другом.,
Map.Event[26].Page[0].list.command[2],____TEXT____,
Map.Event[26].Page[0].list.command[3].textData,У другого человека сильное кровотечение.,
Map.Event[26].Page[0].list.command[4].textData,"Ты задумываешься, сколько он еще сможет протянуть.",
Map.Event[26].Page[0].list.command[5].textData,,
Map.Event[27].Page[0].list.command[0],____TEXT____,
Map.Event[27].Page[0].list.command[1].textData,"Жертва, кажется, жива, но находится в состоянии транса.",
Map.Event[35].Page[0].list.command[1],____TEXT____,
Map.Event[35].Page[0].list.command[2].textData,С помощью \c[2]Власти над насекомыми\c[0] ты слышишь шепот...,
Map.Event[35].Page[0].list.command[3],____TEXT____,
Map.Event[35].Page[0].list.command[4].textData,"\} ""Повелитель... Они едят друг-друга... Люди они такие...",
Map.Event[35].Page[0].list.command[5].textData,"Дикие...""",
Map.Event[41].Page[1].list.command[0],____TEXT____,
Map.Event[41].Page[1].list.command[1].textData,Девочка мертва...,
Map.Event[41].Page[1].list.command[4],____TEXT____,
Map.Event[41].Page[1].list.command[5].textData,Ты можешь использовать здесь \c[2]Камень душ\c[0]...,
Map.Event[41].Page[1].list.command[6],___CHOICE___,
Map.Event[41].Page[1].list.command[6].textChoice[0],Да,
Map.Event[41].Page[1].list.command[6].textChoice[1],Нет,
Map.Event[41].Page[1].list.command[9],____TEXT____,
Map.Event[41].Page[1].list.command[10].textData,\c[2]Камень душ\c[0] меняет свой облик.,
Map.Event[41].Page[1].list.command[11].textData,Теперь он излучает слабый синий свет.,
Map.Event[41].Page[1].list.command[12],____TEXT____,
Map.Event[41].Page[1].list.command[13].textData,"У камня невероятно тяжелая аура. Настолько, что",
Map.Event[41].Page[1].list.command[14].textData,"на миг кажется, будто ты не сможешь поднять его...",
Map.Event[42].Page[1].list.command[0],____TEXT____,
Map.Event[42].Page[1].list.command[1].textData,Безлунница мертва...,
Map.Event[42].Page[1].list.command[4],____TEXT____,
Map.Event[42].Page[1].list.command[5].textData,Ты можешь использовать здесь \c[2]Камень душ\c[0]...,
Map.Event[42].Page[1].list.command[6],___CHOICE___,
Map.Event[42].Page[1].list.command[6].textChoice[0],Да,
Map.Event[42].Page[1].list.command[6].textChoice[1],Нет,
Map.Event[42].Page[1].list.command[9],____TEXT____,
Map.Event[42].Page[1].list.command[10].textData,\c[2]Камень душ\c[0] меняет свой облик.,
Map.Event[42].Page[1].list.command[11].textData,Теперь он излучает слабый синий свет.,
Map.Event[43].Page[1].list.command[0],____TEXT____,
Map.Event[43].Page[1].list.command[1].textData,Здесь лежит \N[16]...,
Map.Event[43].Page[1].list.command[3],____TEXT____,
Map.Event[43].Page[1].list.command[4].textData,Ты можешь использовать здесь \c[2]Камень душ\c[0]...,
Map.Event[43].Page[1].list.command[5],___CHOICE___,
Map.Event[43].Page[1].list.command[5].textChoice[0],Да,
Map.Event[43].Page[1].list.command[5].textChoice[1],Нет,
Map.Event[43].Page[1].list.command[7],____TEXT____,
Map.Event[43].Page[1].list.command[8].textData,.\|.\|.\|.,
Map.Event[43].Page[1].list.command[9],____TEXT____,
Map.Event[43].Page[1].list.command[10].textData,\c[2]Камень душ\c[0] не реагирует на его,
Map.Event[43].Page[1].list.command[11].textData,останки...,
Map.Event[44].Page[1].list.command[0],____TEXT____,
Map.Event[44].Page[1].list.command[1].textData,Здесь лежит \N[17]...,
Map.Event[44].Page[1].list.command[3],____TEXT____,
Map.Event[44].Page[1].list.command[4].textData,Ты можешь использовать здесь \c[2]Камень душ\c[0]...,
Map.Event[44].Page[1].list.command[5],___CHOICE___,
Map.Event[44].Page[1].list.command[5].textChoice[0],Да,
Map.Event[44].Page[1].list.command[5].textChoice[1],Нет,
Map.Event[44].Page[1].list.command[7],____TEXT____,
Map.Event[44].Page[1].list.command[8].textData,.\|.\|.\|.,
Map.Event[44].Page[1].list.command[9],____TEXT____,
Map.Event[44].Page[1].list.command[10].textData,\c[2]Камень душ\c[0] не реагирует на его,
Map.Event[44].Page[1].list.command[11].textData,останки...,
Map.Event[45].Page[1].list.command[0],____TEXT____,
Map.Event[45].Page[1].list.command[1].textData,Здесь лежит \N[18]...,
Map.Event[45].Page[1].list.command[3],____TEXT____,
Map.Event[45].Page[1].list.command[4].textData,Ты можешь использовать здесь \c[2]Камень душ\c[0]...,
Map.Event[45].Page[1].list.command[5],___CHOICE___,
Map.Event[45].Page[1].list.command[5].textChoice[0],Да,
Map.Event[45].Page[1].list.command[5].textChoice[1],Нет,
Map.Event[45].Page[1].list.command[7],____TEXT____,
Map.Event[45].Page[1].list.command[8].textData,.\|.\|.\|.,
Map.Event[45].Page[1].list.command[9],____TEXT____,
Map.Event[45].Page[1].list.command[10].textData,\c[2]Камень душ\c[0] не реагирует на его,
Map.Event[45].Page[1].list.command[11].textData,останки...,
Map.Event[46].Page[1].list.command[0],____TEXT____,
Map.Event[46].Page[1].list.command[1].textData,Здесь лежит \N[1]...,
Map.Event[46].Page[1].list.command[4],____TEXT____,
Map.Event[46].Page[1].list.command[5].textData,Ты можешь использовать здесь \c[2]Камень душ\c[0]...,
Map.Event[46].Page[1].list.command[6],___CHOICE___,
Map.Event[46].Page[1].list.command[6].textChoice[0],Да,
Map.Event[46].Page[1].list.command[6].textChoice[1],Нет,
Map.Event[46].Page[1].list.command[9],____TEXT____,
Map.Event[46].Page[1].list.command[10].textData,\c[2]Камень душ\c[0] меняет свой облик.,
Map.Event[46].Page[1].list.command[11].textData,Теперь он излучает слабый синий свет.,
Map.Event[47].Page[1].list.command[0],____TEXT____,
Map.Event[47].Page[1].list.command[1].textData,Здесь лежит \N[3]...,
Map.Event[47].Page[1].list.command[4],____TEXT____,
Map.Event[47].Page[1].list.command[5].textData,Ты можешь использовать здесь \c[2]Камень душ\c[0]...,
Map.Event[47].Page[1].list.command[6],___CHOICE___,
Map.Event[47].Page[1].list.command[6].textChoice[0],Да,
Map.Event[47].Page[1].list.command[6].textChoice[1],Нет,
Map.Event[47].Page[1].list.command[9],____TEXT____,
Map.Event[47].Page[1].list.command[10].textData,\c[2]Камень душ\c[0] меняет свой облик.,
Map.Event[47].Page[1].list.command[11].textData,Теперь он излучает слабый синий свет.,
Map.Event[48].Page[1].list.command[0],____TEXT____,
Map.Event[48].Page[1].list.command[1].textData,Здесь лежит \N[6]...,
Map.Event[48].Page[1].list.command[4],____TEXT____,
Map.Event[48].Page[1].list.command[5].textData,Ты можешь использовать здесь \c[2]Камень душ\c[0]...,
Map.Event[48].Page[1].list.command[6],___CHOICE___,
Map.Event[48].Page[1].list.command[6].textChoice[0],Да,
Map.Event[48].Page[1].list.command[6].textChoice[1],Нет,
Map.Event[48].Page[1].list.command[8],____TEXT____,
Map.Event[48].Page[1].list.command[9].textData,.\|.\|.\|.,
Map.Event[48].Page[1].list.command[10],____TEXT____,
Map.Event[48].Page[1].list.command[11].textData,\c[2]Камень душ\c[0] не реагирует на его,
Map.Event[48].Page[1].list.command[12].textData,останки...,
Map.Event[49].Page[1].list.command[0],____TEXT____,
Map.Event[49].Page[1].list.command[1].textData,Здесь лежит \N[5]...,
Map.Event[49].Page[1].list.command[4],____TEXT____,
Map.Event[49].Page[1].list.command[5].textData,Ты можешь использовать здесь \c[2]Камень душ\c[0]...,
Map.Event[49].Page[1].list.command[6],___CHOICE___,
Map.Event[49].Page[1].list.command[6].textChoice[0],Да,
Map.Event[49].Page[1].list.command[6].textChoice[1],Нет,
Map.Event[49].Page[1].list.command[9],____TEXT____,
Map.Event[49].Page[1].list.command[10].textData,\c[2]Камень душ\c[0] меняет свой облик.,
Map.Event[49].Page[1].list.command[11].textData,Теперь он излучает слабый синий свет.,
Map.Event[50].Page[1].list.command[0],____TEXT____,
Map.Event[50].Page[1].list.command[1].textData,Здесь лежит \N[4]...,
Map.Event[50].Page[1].list.command[4],____TEXT____,
Map.Event[50].Page[1].list.command[5].textData,Ты можешь использовать здесь \c[2]Камень душ\c[0]...,
Map.Event[50].Page[1].list.command[6],___CHOICE___,
Map.Event[50].Page[1].list.command[6].textChoice[0],Да,
Map.Event[50].Page[1].list.command[6].textChoice[1],Нет,
Map.Event[50].Page[1].list.command[9],____TEXT____,
Map.Event[50].Page[1].list.command[10].textData,\c[2]Камень душ\c[0] меняет свой облик.,
Map.Event[50].Page[1].list.command[11].textData,Теперь он излучает слабый синий свет.,
Map.Event[56].Page[0].list.command[3],____TEXT____,
Map.Event[56].Page[0].list.command[4].textData,Ты не можешь двигаться...,
Map.Event[56].Page[0].list.command[5],___CHOICE___,
Map.Event[56].Page[0].list.command[5].textChoice[0],Перестать дышать,
Map.Event[56].Page[0].list.command[5].textChoice[1],Не сдаваться!,
Map.Event[56].Page[1].list.command[3],____TEXT____,
Map.Event[56].Page[1].list.command[4].textData,Ты не можешь двигаться...,
Map.Event[56].Page[1].list.command[5],___CHOICE___,
Map.Event[56].Page[1].list.command[5].textChoice[0],Перестать дышать,
Map.Event[56].Page[1].list.command[5].textChoice[1],Не сдаваться!,
Map.Event[56].Page[2].list.command[3],____TEXT____,
Map.Event[56].Page[2].list.command[4].textData,Ты не можешь двигаться...,
Map.Event[56].Page[2].list.command[5],___CHOICE___,
Map.Event[56].Page[2].list.command[5].textChoice[0],Перестать дышать,
Map.Event[56].Page[2].list.command[5].textChoice[1],Не сдаваться!,
Map.Event[56].Page[3].list.command[3],____TEXT____,
Map.Event[56].Page[3].list.command[4].textData,Ты не можешь двигаться...,
Map.Event[56].Page[3].list.command[5],___CHOICE___,
Map.Event[56].Page[3].list.command[5].textChoice[0],Перестать дышать,
Map.Event[56].Page[3].list.command[5].textChoice[1],Не сдаваться!,
Map.Event[56].Page[4].list.command[3],____TEXT____,
Map.Event[56].Page[4].list.command[4].textData,Ты не можешь двигаться...,
Map.Event[56].Page[4].list.command[5],___CHOICE___,
Map.Event[56].Page[4].list.command[5].textChoice[0],Перестать дышать,
Map.Event[56].Page[4].list.command[5].textChoice[1],Не сдаваться!,
Map.Event[56].Page[5].list.command[3],____TEXT____,
Map.Event[56].Page[5].list.command[4].textData,Ты не можешь двигаться...,
Map.Event[56].Page[5].list.command[5],___CHOICE___,
Map.Event[56].Page[5].list.command[5].textChoice[0],Перестать дышать,
Map.Event[56].Page[5].list.command[5].textChoice[1],Не сдаваться!,
Map.Event[56].Page[6].list.command[3],____TEXT____,
Map.Event[56].Page[6].list.command[4].textData,Ты не можешь двигаться...,
Map.Event[56].Page[6].list.command[5],___CHOICE___,
Map.Event[56].Page[6].list.command[5].textChoice[0],Перестать дышать,
Map.Event[56].Page[6].list.command[5].textChoice[1],Не сдаваться!,
Map.Event[64].Page[0].list.command[8].textComment,MERCENARY,
Map.Event[64].Page[0].list.command[87].textComment,KNIGHT,
Map.Event[64].Page[0].list.command[166].textComment,CAPTAIN,
Map.Event[64].Page[0].list.command[269].textComment,OUTLANDER,
Map.Event[64].Page[0].list.command[348].textComment,MARRIAGE,
Map.Event[69].Page[0].list.command[0],____TEXT____,
Map.Event[69].Page[0].list.command[1].textData,Женщина в маске скармливает свою руку...,
Map.Event[70].Page[0].list.command[0],____TEXT____,
Map.Event[70].Page[0].list.command[1].textData,"Кажется, он доволен.",
Map.Event[71].Page[0].list.command[0],____TEXT____,
Map.Event[71].Page[0].list.command[1].textData,"Мужчина в маске, похоже, вдовль наслаждается самим ",
Map.Event[71].Page[0].list.command[2].textData,собой.,
Map.Event[72].Page[0].list.command[0],____TEXT____,
Map.Event[72].Page[0].list.command[1].textData,"Кажется, что он всё ещё жив, несмотря на выпущенные ",
Map.Event[72].Page[0].list.command[2].textData,кишки.,
Map.Event[73].Page[0].list.command[0],____TEXT____,
Map.Event[73].Page[0].list.command[1].textData,Она грызет отрезанную руку.,
Map.Event[74].Page[0].list.command[1],____TEXT____,
Map.Event[74].Page[0].list.command[2].textData,Перед тобой гниющий труп...,
Map.Event[74].Page[0].list.command[3].textData,Тело находится на стадии разложения.,
Map.Event[74].Page[0].list.command[4],___CHOICE___,
Map.Event[74].Page[0].list.command[4].textChoice[0],Использовать \c[2]Некромантию\c[0] ,
Map.Event[74].Page[0].list.command[4].textChoice[1],Уйти,
Map.Event[74].Page[0].list.command[6],____TEXT____,
Map.Event[74].Page[0].list.command[7].textData,"К сожалению, тело в слишком плохом ",
Map.Event[74].Page[0].list.command[8].textData,состоянии для функционирования.,
Map.Event[74].Page[0].list.command[15],____TEXT____,
Map.Event[74].Page[0].list.command[16].textData,Перед тобой гниющий труп...,
Map.Event[74].Page[0].list.command[17].textData,Тело находится на стадии разложения.,
Map.Event[75].Page[0].list.command[1],____TEXT____,
Map.Event[75].Page[0].list.command[2].textData,Перед тобой гниющий труп...,
Map.Event[75].Page[0].list.command[3].textData,Тело находится на стадии разложения.,
Map.Event[75].Page[0].list.command[4],___CHOICE___,
Map.Event[75].Page[0].list.command[4].textChoice[0],Использовать \c[2]Некромантию\c[0] ,
Map.Event[75].Page[0].list.command[4].textChoice[1],Уйти,
Map.Event[75].Page[0].list.command[6],____TEXT____,
Map.Event[75].Page[0].list.command[7].textData,"К сожалению, тело в слишком плохом ",
Map.Event[75].Page[0].list.command[8].textData,состоянии для функционирования.,
Map.Event[75].Page[0].list.command[15],____TEXT____,
Map.Event[75].Page[0].list.command[16].textData,Перед тобой гниющий труп...,
Map.Event[75].Page[0].list.command[17].textData,Тело находится на стадии разложения.,
Map.Event[76].Page[0].list.command[1],____TEXT____,
Map.Event[76].Page[0].list.command[2].textData,Перед тобой гниющий труп...,
Map.Event[76].Page[0].list.command[3].textData,Тело находится на стадии разложения.,
Map.Event[76].Page[0].list.command[4],___CHOICE___,
Map.Event[76].Page[0].list.command[4].textChoice[0],Использовать \c[2]Некромантию\c[0] ,
Map.Event[76].Page[0].list.command[4].textChoice[1],Уйти,
Map.Event[76].Page[0].list.command[6],____TEXT____,
Map.Event[76].Page[0].list.command[7].textData,"К сожалению, тело в слишком плохом ",
Map.Event[76].Page[0].list.command[8].textData,состоянии для функционирования.,
Map.Event[76].Page[0].list.command[15],____TEXT____,
Map.Event[76].Page[0].list.command[16].textData,Перед тобой гниющий труп...,
Map.Event[76].Page[0].list.command[17].textData,Тело находится на стадии разложения.,
Map.Event[77].Page[0].list.command[1],____TEXT____,
Map.Event[77].Page[0].list.command[2].textData,Перед тобой гниющий труп...,
Map.Event[77].Page[0].list.command[3].textData,Тело находится на стадии разложения.,
Map.Event[77].Page[0].list.command[4],___CHOICE___,
Map.Event[77].Page[0].list.command[4].textChoice[0],Использовать \c[2]Некромантию\c[0] ,
Map.Event[77].Page[0].list.command[4].textChoice[1],Уйти,
Map.Event[77].Page[0].list.command[6],____TEXT____,
Map.Event[77].Page[0].list.command[7].textData,"К сожалению, тело в слишком плохом ",
Map.Event[77].Page[0].list.command[8].textData,состоянии для функционирования.,
Map.Event[77].Page[0].list.command[15],____TEXT____,
Map.Event[77].Page[0].list.command[16].textData,Перед тобой гниющий труп...,
Map.Event[77].Page[0].list.command[17].textData,Тело находится на стадии разложения.,
Map.Event[78].Page[0].list.command[1],____TEXT____,
Map.Event[78].Page[0].list.command[2].textData,Перед тобой гниющий труп...,
Map.Event[78].Page[0].list.command[3].textData,Тело находится на стадии разложения.,
Map.Event[78].Page[0].list.command[4],___CHOICE___,
Map.Event[78].Page[0].list.command[4].textChoice[0],Использовать \c[2]Некромантию\c[0] ,
Map.Event[78].Page[0].list.command[4].textChoice[1],Уйти,
Map.Event[78].Page[0].list.command[6],____TEXT____,
Map.Event[78].Page[0].list.command[7].textData,"К сожалению, тело в слишком плохом ",
Map.Event[78].Page[0].list.command[8].textData,состоянии для функционирования.,
Map.Event[78].Page[0].list.command[15],____TEXT____,
Map.Event[78].Page[0].list.command[16].textData,Перед тобой гниющий труп...,
Map.Event[78].Page[0].list.command[17].textData,Тело находится на стадии разложения.,
Map.Event[79].Page[0].list.command[1],____TEXT____,
Map.Event[79].Page[0].list.command[2].textData,Перед тобой гниющий труп...,
Map.Event[79].Page[0].list.command[3].textData,Тело находится на стадии разложения.,
Map.Event[79].Page[0].list.command[4],___CHOICE___,
Map.Event[79].Page[0].list.command[4].textChoice[0],Использовать \c[2]Некромантию\c[0] ,
Map.Event[79].Page[0].list.command[4].textChoice[1],Уйти,
Map.Event[79].Page[0].list.command[6],____TEXT____,
Map.Event[79].Page[0].list.command[7].textData,"К сожалению, тело в слишком плохом ",
Map.Event[79].Page[0].list.command[8].textData,состоянии для функционирования.,
Map.Event[79].Page[0].list.command[15],____TEXT____,
Map.Event[79].Page[0].list.command[16].textData,Перед тобой гниющий труп...,
Map.Event[79].Page[0].list.command[17].textData,Тело находится на стадии разложения.,
Map.Event[81].Page[0].list.command[0],____TEXT____,
Map.Event[81].Page[0].list.command[1].textData,Человек в маске волка поедает кишки...,
Map.Event[84].Page[1].list.command[0],____TEXT____,
