Ruta,Texto original,Traducción
Map.Event[46].Page[0].list.command[0],____TEXT____,
Map.Event[46].Page[0].list.command[1].textData,A sturdy chest. It doesn't seem to be locked.,
Map.Event[46].Page[0].list.command[2],___CHOICE___,
Map.Event[46].Page[0].list.command[2].textChoice[0],Open,
Map.Event[46].Page[0].list.command[2].textChoice[1],Leave it,
Map.Event[46].Page[0].list.command[5],___CHOICE___,
Map.Event[46].Page[0].list.command[5].textChoice[0],HEADS,
Map.Event[46].Page[0].list.command[5].textChoice[1],TAILS,
Map.Event[46].Page[1].list.command[0],____TEXT____,
Map.Event[46].Page[1].list.command[1].textData,There is nothing left in the chest anymore.,
Map.Event[47].Page[0].list.command[0],____TEXT____,
Map.Event[47].Page[0].list.command[1].textData,A sturdy chest. It doesn't seem to be locked.,
Map.Event[47].Page[0].list.command[2],___CHOICE___,
Map.Event[47].Page[0].list.command[2].textChoice[0],Open,
Map.Event[47].Page[0].list.command[2].textChoice[1],Leave it,
Map.Event[47].Page[0].list.command[5],___CHOICE___,
Map.Event[47].Page[0].list.command[5].textChoice[0],HEADS,
Map.Event[47].Page[0].list.command[5].textChoice[1],TAILS,
Map.Event[47].Page[0].list.command[41],____TEXT____,
Map.Event[47].Page[0].list.command[42].textData,Empty.,
Map.Event[47].Page[0].list.command[81],____TEXT____,
Map.Event[47].Page[0].list.command[82].textData,Empty.,
Map.Event[47].Page[1].list.command[0],____TEXT____,
Map.Event[47].Page[1].list.command[1].textData,There is nothing left in the chest anymore.,
Map.Event[50].Page[0].list.command[1],____TEXT____,
Map.Event[50].Page[0].list.command[2].textData,With \c[2]Mastery over insects\c[0] you are able to hear,
Map.Event[50].Page[0].list.command[3].textData,whispers...,
Map.Event[50].Page[0].list.command[4],____TEXT____,
Map.Event[50].Page[0].list.command[5].textData,"\} ""Master... this is our... kingdom...""",
Map.Event[50].Page[0].list.command[6],____TEXT____,
Map.Event[50].Page[0].list.command[7].textData,"\} ""Master... look for the hidden paths... there are plenty...""",
Map.Event[59].Page[0].list.command[3],____TEXT____,
Map.Event[59].Page[0].list.command[4].textData,You feel a terrible presence entering these dungeons...,
Map.Event[60].Page[0].list.command[3],____TEXT____,
Map.Event[60].Page[0].list.command[4].textData,You feel a terrible presence entering these dungeons...,
Map.Event[61].Page[0].list.command[3],____TEXT____,
Map.Event[61].Page[0].list.command[4].textData,You feel a terrible presence entering these dungeons...,
Map.Event[62].Page[1].list.command[0],____TEXT____,
Map.Event[62].Page[1].list.command[1].textData,Here lies \N[19]...,
Map.Event[63].Page[1].list.command[0],____TEXT____,
Map.Event[63].Page[1].list.command[1].textData,Here lies \N[20]...,
Map.Event[64].Page[1].list.command[0],____TEXT____,
Map.Event[64].Page[1].list.command[1].textData,Here lies \N[21]...,
