Ruta,Texto original,Traducción
command[255].textData,The \c[2]Old guardian soul\c[0] breaks after giving its life,
command[256].textData,to \N[21].,
command[264],____TEXT____,
command[265].textData,\c[7]Nash'rah\c[0],
command[266].textData,"""What is this bullshit you're spewing at me!!?""",
command[267],____TEXT____,
command[268].textData,\c[7]Nash'rah\c[0],
command[269].textData,"""Trying to make me a punching bag you miserable worm!!?""",
command[270],____TEXT____,
command[271].textData,\c[7]Nash'rah\c[0],
command[272].textData,"""I've made people charred kebab for lesser reasons!""",
command[0].textComment,MAIN CHARACTER DEAD?,
command[191].textComment,TEAM DEAD,
command[0].textComment,REMOVE_OLD_GUARDIAN_SOUL,
command[0].textComment,SpecialSkills,
command[1].textComment,Blood golem,
command[32].textComment,STEAL,
command[64].textComment,Run!,
command[78],____TEXT____,
command[79].textData,The party tries to escape... .\,
command[80].textData,"However, it was unable to escape!",
command[85],____TEXT____,
command[86].textData,The party tries to escape...,
command[94].textComment,Leg sweep!,
command[9].textComment,Setting up GUARD DISMEMBERMENT,
command[0].textComment,GUARD DISMEMBERMENT,
command[0].textComment,TORSO DESTROYED,
command[0].textComment,BATTLE START,
command[51].textComment,PINECONE PIG,
command[0].textComment,HEAD DESTROYED,
command[0].textComment,MOVE CONTROL,
command[8].textComment,TACKLE,
command[22].textComment,SNAP NECK,
command[27].textComment,TEAM DEAD,
command[0].textComment,SNAP NECK,
command[15],___CHOICE___,
command[15].textChoice[0],HEADS,
command[15].textChoice[1],TAILS,
command[1].textComment,MAIN CHARACTER DEAD?,
command[192].textComment,TEAM DEAD,
command[0].textComment,PHOBIAS,
command[0].textComment,TALK,
command[1],____TEXT____,
command[2].textData,You try talking some sense to this monstrosity...,
command[3],___CHOICE___,
command[3].textChoice[0],"""What is your origin?""",
command[3].textChoice[1],"""Wait. We don't have to fight!""",
command[3].textChoice[2],"""Please don't!""",
command[3].textChoice[3],"""Prepare to die.""",
command[5],____TEXT____,
command[6].textData,\c[7]Prison guard\c[0],
command[7].textData,"""Raraggghh... rra-rape...""",
command[8],____TEXT____,
command[9].textData,You are not sure if he can understand you or not...,
command[12],____TEXT____,
command[13].textData,"Without saying anything, the creature prepares for",
command[14].textData,an attack...,
command[17],____TEXT____,
command[18].textData,\c[7]Prison guard\c[0],
command[19].textData,"""Grgl grgl.""",
command[20],____TEXT____,
command[21].textData,There appears something resembling a smile on his,
command[22].textData,face.,
command[25],____TEXT____,
command[26].textData,You feel more courageous for saying that.,
command[0].textComment,INFECTIONS,
command[111],____TEXT____,
command[112].textData,The \c[2]Old guardian soul\c[0] breaks after giving its life,
command[113].textData,to \N[1].,
command[124],____TEXT____,
command[125].textData,The \c[2]Old guardian soul\c[0] breaks after giving its life,
command[126].textData,to \N[2].,
command[137],____TEXT____,
command[138].textData,The \c[2]Old guardian soul\c[0] breaks after giving its life,
command[139].textData,to \N[3].,
command[150],____TEXT____,
command[151].textData,The \c[2]Old guardian soul\c[0] breaks after giving its life,
command[152].textData,to \N[4].,
command[163],____TEXT____,
command[164].textData,The \c[2]Old guardian soul\c[0] breaks after giving its life,
command[165].textData,to \N[5].,
command[176],____TEXT____,
command[177].textData,The \c[2]Old guardian soul\c[0] breaks after giving its life,
command[178].textData,to \N[6].,
command[189],____TEXT____,
command[190].textData,The \c[2]Old guardian soul\c[0] breaks after giving its life,
command[191].textData,to \N[8].,
command[202],____TEXT____,
command[203].textData,The \c[2]Old guardian soul\c[0] breaks after giving its life,
command[204].textData,to \N[9].,
command[215],____TEXT____,
command[216].textData,The \c[2]Old guardian soul\c[0] breaks after giving its life,
command[217].textData,to \N[11].,
command[228],____TEXT____,
command[229].textData,The \c[2]Old guardian soul\c[0] breaks after giving its life,
command[230].textData,to \N[19].,
command[241],____TEXT____,
command[242].textData,The \c[2]Old guardian soul\c[0] breaks after giving its life,
command[243].textData,to \N[20].,
command[254],____TEXT____,
command[255].textData,The \c[2]Old guardian soul\c[0] breaks after giving its life,
command[256].textData,to \N[21].,
command[264],____TEXT____,
command[265].textData,\c[7]Nash'rah\c[0],
command[266].textData,"""What is this bullshit you're spewing at me!!?""",
command[267],____TEXT____,
command[268].textData,\c[7]Nash'rah\c[0],
command[269].textData,"""Trying to make me a punching bag you miserable worm!!?""",
command[270],____TEXT____,
command[271].textData,\c[7]Nash'rah\c[0],
command[272].textData,"""I've made people charred kebab for lesser reasons!""",
command[0].textComment,MAIN CHARACTER DEAD?,
command[191].textComment,TEAM DEAD,
command[0].textComment,REMOVE_OLD_GUARDIAN_SOUL,
command[0].textComment,SpecialSkills,
command[1].textComment,Blood golem,
command[32].textComment,STEAL,
command[64].textComment,Run!,
command[78],____TEXT____,
command[79].textData,The party tries to escape... .\,
command[80].textData,"However, it was unable to escape!",
command[85],____TEXT____,
command[86].textData,The party tries to escape...,
command[94].textComment,Leg sweep!,
command[9].textComment,Setting up GUARD DISMEMBERMENT,
command[0].textComment,GUARD DISMEMBERMENT,
command[0].textComment,TORSO DESTROYED,
command[0].textComment,BATTLE START,
command[51].textComment,PINECONE PIG,
command[0].textComment,HEAD DESTROYED,
command[0].textComment,MOVE CONTROL,
command[8].textComment,TACKLE,
command[22].textComment,SNAP NECK,
command[27].textComment,TEAM DEAD,
command[0].textComment,SNAP NECK,
command[15],___CHOICE___,
command[15].textChoice[0],HEADS,
command[15].textChoice[1],TAILS,
command[1].textComment,MAIN CHARACTER DEAD?,
command[192].textComment,TEAM DEAD,
command[0].textComment,PHOBIAS,
command[0].textComment,TALK,
command[1],____TEXT____,
command[2].textData,You try talking some sense to this monstrosity...,
command[3],___CHOICE___,
command[3].textChoice[0],"""What is your origin?""",
command[3].textChoice[1],"""Wait. We don't have to fight!""",
command[3].textChoice[2],"""Please don't!""",
command[3].textChoice[3],"""Prepare to die.""",
command[5],____TEXT____,
command[6].textData,\c[7]Prison guard\c[0],
command[7].textData,"""Raraggghh... rra-rape...""",
command[8],____TEXT____,
command[9].textData,You are not sure if he can understand you or not...,
command[12],____TEXT____,
command[13].textData,"Without saying anything, the creature prepares for",
command[14].textData,an attack...,
command[17],____TEXT____,
command[18].textData,\c[7]Prison guard\c[0],
command[19].textData,"""Grgl grgl.""",
command[20],____TEXT____,
command[21].textData,There appears something resembling a smile on his,
command[22].textData,face.,
command[25],____TEXT____,
command[26].textData,You feel more courageous for saying that.,
command[0].textComment,INFECTIONS,
command[111],____TEXT____,
command[112].textData,The \c[2]Old guardian soul\c[0] breaks after giving its life,
command[113].textData,to \N[1].,
command[124],____TEXT____,
command[125].textData,The \c[2]Old guardian soul\c[0] breaks after giving its life,
command[126].textData,to \N[2].,
command[137],____TEXT____,
command[138].textData,The \c[2]Old guardian soul\c[0] breaks after giving its life,
command[139].textData,to \N[3].,
command[150],____TEXT____,
command[151].textData,The \c[2]Old guardian soul\c[0] breaks after giving its life,
command[152].textData,to \N[4].,
command[163],____TEXT____,
command[164].textData,The \c[2]Old guardian soul\c[0] breaks after giving its life,
command[165].textData,to \N[5].,
command[176],____TEXT____,
command[177].textData,The \c[2]Old guardian soul\c[0] breaks after giving its life,
command[178].textData,to \N[6].,
command[189],____TEXT____,
command[190].textData,The \c[2]Old guardian soul\c[0] breaks after giving its life,
command[191].textData,to \N[8].,
command[202],____TEXT____,
command[203].textData,The \c[2]Old guardian soul\c[0] breaks after giving its life,
command[204].textData,to \N[9].,
command[215],____TEXT____,
command[216].textData,The \c[2]Old guardian soul\c[0] breaks after giving its life,
command[217].textData,to \N[11].,
command[228],____TEXT____,
command[229].textData,The \c[2]Old guardian soul\c[0] breaks after giving its life,
command[230].textData,to \N[19].,
command[241],____TEXT____,
command[242].textData,The \c[2]Old guardian soul\c[0] breaks after giving its life,
command[243].textData,to \N[20].,
command[254],____TEXT____,
command[255].textData,The \c[2]Old guardian soul\c[0] breaks after giving its life,
command[256].textData,to \N[21].,
command[264],____TEXT____,
command[265].textData,\c[7]Nash'rah\c[0],
command[266].textData,"""What is this bullshit you're spewing at me!!?""",
command[267],____TEXT____,
command[268].textData,\c[7]Nash'rah\c[0],
command[269].textData,"""Trying to make me a punching bag you miserable worm!!?""",
command[270],____TEXT____,
command[271].textData,\c[7]Nash'rah\c[0],
command[272].textData,"""I've made people charred kebab for lesser reasons!""",
command[0].textComment,MAIN CHARACTER DEAD?,
command[191].textComment,TEAM DEAD,
command[0].textComment,SpecialSkills,
command[1].textComment,Blood golem,
command[32].textComment,STEAL,
command[64].textComment,Run!,
command[78],____TEXT____,
command[79].textData,The party tries to escape... .\,
command[80].textData,"However, it was unable to escape!",
command[85],____TEXT____,
command[86].textData,The party tries to escape...,
command[94].textComment,Leg sweep!,
command[0].textComment,REMOVE_OLD_GUARDIAN_SOUL,
command[9].textComment,Setting up GUARD DISMEMBERMENT,
command[0].textComment,GUARD DISMEMBERMENT,
command[0].textComment,TORSO DESTROYED,
command[0].textComment,BATTLE START,
command[51].textComment,PINECONE PIG,
command[0].textComment,HEAD DESTROYED,
command[0].textComment,MOVE CONTROL,
command[8].textComment,TACKLE,
command[22].textComment,SNAP NECK,
command[27].textComment,TEAM DEAD,
command[0].textComment,SNAP NECK,
command[15],___CHOICE___,
command[15].textChoice[0],HEADS,
command[15].textChoice[1],TAILS,
command[1].textComment,MAIN CHARACTER DEAD?,
command[192].textComment,TEAM DEAD,
command[0].textComment,PHOBIAS,
command[0].textComment,TALK,
command[1],____TEXT____,
command[2].textData,You try talking some sense to this monstrosity...,
command[3],___CHOICE___,
command[3].textChoice[0],"""What is your origin?""",
command[3].textChoice[1],"""Wait. We don't have to fight!""",
command[3].textChoice[2],"""Please don't!""",
command[3].textChoice[3],"""Prepare to die.""",
command[5],____TEXT____,
command[6].textData,\c[7]Prison guard\c[0],
command[7].textData,"""Raraggghh... rra-rape...""",
command[8],____TEXT____,
command[9].textData,You are not sure if he can understand you or not...,
command[12],____TEXT____,
command[13].textData,"Without saying anything, the creature prepares for",
command[14].textData,an attack...,
command[17],____TEXT____,
command[18].textData,\c[7]Prison guard\c[0],
command[19].textData,"""Grgl grgl.""",
command[20],____TEXT____,
command[21].textData,There appears something resembling a smile on his,
command[22].textData,face.,
command[25],____TEXT____,
command[26].textData,You feel more courageous for saying that.,
command[0].textComment,INFECTIONS,
command[111],____TEXT____,
command[112].textData,The \c[2]Old guardian soul\c[0] breaks after giving its life,
command[113].textData,to \N[1].,
command[124],____TEXT____,
command[125].textData,The \c[2]Old guardian soul\c[0] breaks after giving its life,
command[126].textData,to \N[2].,
command[137],____TEXT____,
command[138].textData,The \c[2]Old guardian soul\c[0] breaks after giving its life,
command[139].textData,to \N[3].,
command[150],____TEXT____,
command[151].textData,The \c[2]Old guardian soul\c[0] breaks after giving its life,
command[152].textData,to \N[4].,
command[163],____TEXT____,
command[164].textData,The \c[2]Old guardian soul\c[0] breaks after giving its life,
command[165].textData,to \N[5].,
command[176],____TEXT____,
command[177].textData,The \c[2]Old guardian soul\c[0] breaks after giving its life,
command[178].textData,to \N[6].,
command[189],____TEXT____,
command[190].textData,The \c[2]Old guardian soul\c[0] breaks after giving its life,
command[191].textData,to \N[8].,
command[202],____TEXT____,
command[203].textData,The \c[2]Old guardian soul\c[0] breaks after giving its life,
command[204].textData,to \N[9].,
command[215],____TEXT____,
command[216].textData,The \c[2]Old guardian soul\c[0] breaks after giving its life,
command[217].textData,to \N[11].,
command[228],____TEXT____,
command[229].textData,The \c[2]Old guardian soul\c[0] breaks after giving its life,
command[230].textData,to \N[19].,
command[241],____TEXT____,
command[242].textData,The \c[2]Old guardian soul\c[0] breaks after giving its life,
command[243].textData,to \N[20].,
command[254],____TEXT____,
command[255].textData,The \c[2]Old guardian soul\c[0] breaks after giving its life,
command[256].textData,to \N[21].,
command[264],____TEXT____,
command[265].textData,\c[7]Nash'rah\c[0],
command[266].textData,"""What is this bullshit you're spewing at me!!?""",
command[267],____TEXT____,
command[268].textData,\c[7]Nash'rah\c[0],
command[269].textData,"""Trying to make me a punching bag you miserable worm!!?""",
command[270],____TEXT____,
command[271].textData,\c[7]Nash'rah\c[0],
command[272].textData,"""I've made people charred kebab for lesser reasons!""",
command[0].textComment,MAIN CHARACTER DEAD?,
command[191].textComment,TEAM DEAD,
command[0].textComment,REMOVE_OLD_GUARDIAN_SOUL,
command[0].textComment,SpecialSkills,
command[1].textComment,Blood golem,
command[32].textComment,STEAL,
command[64].textComment,Run!,
command[78],____TEXT____,
command[79].textData,The party tries to escape... .\,
command[80].textData,"However, it was unable to escape!",
command[85],____TEXT____,
command[86].textData,The party tries to escape...,
command[94].textComment,Leg sweep!,
command[9].textComment,Setting up GUARD DISMEMBERMENT,
command[0].textComment,GUARD DISMEMBERMENT,
command[0].textComment,TORSO DESTROYED,
command[0].textComment,BATTLE START,
command[51].textComment,PINECONE PIG,
command[0].textComment,HEAD DESTROYED,
command[0].textComment,MOVE CONTROL,
command[8].textComment,TACKLE,
command[22].textComment,SNAP NECK,
command[27].textComment,TEAM DEAD,
command[0].textComment,SNAP NECK,
command[15],___CHOICE___,
command[15].textChoice[0],HEADS,
command[15].textChoice[1],TAILS,
command[1].textComment,MAIN CHARACTER DEAD?,
command[192].textComment,TEAM DEAD,
command[0].textComment,PHOBIAS,
command[0].textComment,TALK,
command[2],____TEXT____,
command[3].textData,You try talking to this wretched soul...,
command[4],___CHOICE___,
command[4].textChoice[0],"""You are but a product of Necromancy!""",
command[4].textChoice[1],"""There is no need for killing.""",
command[4].textChoice[2],"""Prepare to die.""",
command[6],____TEXT____,
command[7].textData,\c[7]Crazed prisoner\c[0],
command[8].textData,""".... What? What?""",
command[9],____TEXT____,
command[10].textData,The spell that kept the prisoner standing seems to fade...,
command[15],____TEXT____,
command[16].textData,The prisoner doesn't seem to respond to your talking in,
command[17].textData,any way...,
command[20],____TEXT____,
command[21].textData,\c[7]Crazed prisoner\c[0],
command[22].textData,"""I want... to die - please...""",
command[23],____TEXT____,
command[24].textData,The ghoul seem to lower it's arms as if in surrender.,
command[30],____TEXT____,
command[31].textData,You try talking to this wretched soul...,
command[32],___CHOICE___,
command[32].textChoice[0],"""What is your origin?""",
command[32].textChoice[1],"""There is no need for killing.""",
command[32].textChoice[2],"""Prepare to die.""",
command[34],____TEXT____,
command[35].textData,\c[7]Crazed prisoner\c[0],
command[36].textData,"""..... I-I am - not. Or am I?""",
command[37],____TEXT____,
command[38].textData,The prisoner slurs something in uncertainty...,
command[39],____TEXT____,
command[40].textData,The prisoner seems to be a dead man standing. Brought to,
command[41].textData,life by some wicked magic.,
command[42],____TEXT____,
command[43].textData,It seems like there is only a fragile belief in life keeping,
command[44].textData,the ghoul on it's feet. You might be able shake the belief,
command[45].textData,fairly easily...,
command[49],____TEXT____,
command[50].textData,The prisoner doesn't seem to respond to your talking in,
command[51].textData,any way...,
command[54],____TEXT____,
command[55].textData,\c[7]Crazed prisoner\c[0],
command[56].textData,"""I want... to die - please...""",
command[57],____TEXT____,
command[58].textData,The ghoul seem to lower it's arms as if in surrender.,
command[0].textComment,INFECTIONS,
command[111],____TEXT____,
command[112].textData,The \c[2]Old guardian soul\c[0] breaks after giving its life,
command[113].textData,to \N[1].,
command[124],____TEXT____,
command[125].textData,The \c[2]Old guardian soul\c[0] breaks after giving its life,
command[126].textData,to \N[2].,
command[137],____TEXT____,
command[138].textData,The \c[2]Old guardian soul\c[0] breaks after giving its life,
command[139].textData,to \N[3].,
command[150],____TEXT____,
command[151].textData,The \c[2]Old guardian soul\c[0] breaks after giving its life,
command[152].textData,to \N[4].,
command[163],____TEXT____,
command[164].textData,The \c[2]Old guardian soul\c[0] breaks after giving its life,
command[165].textData,to \N[5].,
command[176],____TEXT____,
command[177].textData,The \c[2]Old guardian soul\c[0] breaks after giving its life,
command[178].textData,to \N[6].,
command[189],____TEXT____,
command[190].textData,The \c[2]Old guardian soul\c[0] breaks after giving its life,
command[191].textData,to \N[8].,
command[202],____TEXT____,
command[203].textData,The \c[2]Old guardian soul\c[0] breaks after giving its life,
command[204].textData,to \N[9].,
command[215],____TEXT____,
command[216].textData,The \c[2]Old guardian soul\c[0] breaks after giving its life,
command[217].textData,to \N[11].,
command[228],____TEXT____,
command[229].textData,The \c[2]Old guardian soul\c[0] breaks after giving its life,
command[230].textData,to \N[19].,
command[241],____TEXT____,
command[242].textData,The \c[2]Old guardian soul\c[0] breaks after giving its life,
command[243].textData,to \N[20].,
command[254],____TEXT____,
command[255].textData,The \c[2]Old guardian soul\c[0] breaks after giving its life,
command[256].textData,to \N[21].,
command[264],____TEXT____,
command[265].textData,\c[7]Nash'rah\c[0],
command[266].textData,"""What is this bullshit you're spewing at me!!?""",
command[267],____TEXT____,
command[268].textData,\c[7]Nash'rah\c[0],
command[269].textData,"""Trying to make me a punching bag you miserable worm!!?""",
command[270],____TEXT____,
command[271].textData,\c[7]Nash'rah\c[0],
command[272].textData,"""I've made people charred kebab for lesser reasons!""",
command[0].textComment,MAIN CHARACTER DEAD?,
command[191].textComment,TEAM DEAD,
command[0].textComment,REMOVE_OLD_GUARDIAN_SOUL,
command[0],____TEXT____,
command[1].textData,You disrupt the necromancy that was keeping the ghoul alive,
command[2].textData,with your \c[2]Counter-magic\c[0] mantra!,
command[3],____TEXT____,
command[4].textData,\c[7]Crazed prisoner\c[0],
command[5].textData,"""Argh...""",
command[6],____TEXT____,
command[7].textData,The ghoul falls limp on the ground without it's soul.,
command[0].textComment,SpecialSkills,
command[1].textComment,Blood golem,
command[32].textComment,STEAL,
command[64].textComment,Run!,
command[74],____TEXT____,
command[75].textData,The party tries to escape... .\,
command[76].textData,"However, it was unable to escape!",
command[81],____TEXT____,
command[82].textData,The party tries to escape...,
command[90].textComment,Leg sweep!,
command[0].textComment,Setting up ENEMY DISMEMBERMENT,
command[0].textComment,GHOUL DISMEMBERMENT,
command[1].textComment,BATTLE START,
command[52].textComment,PINECONE PIG,
command[0].textComment,HEAD DESTROYED MESSAGE,
command[0].textComment,BODY DESTROYED,
command[0].textComment,MOVE CONTROL,
command[8].textComment,TACKLE,
command[16].textComment,TEAM DEAD,
command[0].textComment,PHOBIAS,
command[1].textComment,MAIN CHARACTER DEAD?,
command[192].textComment,TEAM DEAD,
command[0].textComment,Setting up ENEMY DISMEMBERMENT,
command[0].textComment,INFECTIONS,
command[111],____TEXT____,
command[112].textData,The \c[2]Old guardian soul\c[0] breaks after giving its life,
command[113].textData,to \N[1].,
command[124],____TEXT____,
command[125].textData,The \c[2]Old guardian soul\c[0] breaks after giving its life,
command[126].textData,to \N[2].,
command[137],____TEXT____,
command[138].textData,The \c[2]Old guardian soul\c[0] breaks after giving its life,
command[139].textData,to \N[3].,
command[150],____TEXT____,
command[151].textData,The \c[2]Old guardian soul\c[0] breaks after giving its life,
command[152].textData,to \N[4].,
command[163],____TEXT____,
command[164].textData,The \c[2]Old guardian soul\c[0] breaks after giving its life,
command[165].textData,to \N[5].,
command[176],____TEXT____,
command[177].textData,The \c[2]Old guardian soul\c[0] breaks after giving its life,
command[178].textData,to \N[6].,
command[189],____TEXT____,
command[190].textData,The \c[2]Old guardian soul\c[0] breaks after giving its life,
command[191].textData,to \N[8].,
command[202],____TEXT____,
command[203].textData,The \c[2]Old guardian soul\c[0] breaks after giving its life,
command[204].textData,to \N[9].,
command[215],____TEXT____,
command[216].textData,The \c[2]Old guardian soul\c[0] breaks after giving its life,
command[217].textData,to \N[11].,
command[228],____TEXT____,
command[229].textData,The \c[2]Old guardian soul\c[0] breaks after giving its life,
command[230].textData,to \N[19].,
command[241],____TEXT____,
command[242].textData,The \c[2]Old guardian soul\c[0] breaks after giving its life,
command[243].textData,to \N[20].,
command[254],____TEXT____,
command[255].textData,The \c[2]Old guardian soul\c[0] breaks after giving its life,
command[256].textData,to \N[21].,
command[264],____TEXT____,
command[265].textData,\c[7]Nash'rah\c[0],
command[266].textData,"""What is this bullshit you're spewing at me!!?""",
command[267],____TEXT____,
command[268].textData,\c[7]Nash'rah\c[0],
command[269].textData,"""Trying to make me a punching bag you miserable worm!!?""",
command[270],____TEXT____,
command[271].textData,\c[7]Nash'rah\c[0],
command[272].textData,"""I've made people charred kebab for lesser reasons!""",
command[0].textComment,MAIN CHARACTER DEAD?,
command[191].textComment,TEAM DEAD,
command[0].textComment,REMOVE_OLD_GUARDIAN_SOUL,
command[0].textComment,GHOUL DISMEMBERMENT,
command[0],____TEXT____,
command[1].textData,You disrupt the necromancy that was keeping the ghoul alive,
command[2].textData,with your \c[2]Counter-magic\c[0] mantra!,
command[3],____TEXT____,
command[4].textData,\c[7]Crazed prisoner\c[0],
command[5].textData,"""Argh...""",
command[6],____TEXT____,
command[7].textData,The ghoul falls limp on the ground without it's soul.,
command[0].textComment,TALK,
command[2],____TEXT____,
command[3].textData,You try talking to this wretched soul...,
command[4],___CHOICE___,
command[4].textChoice[0],"""You are but a product of Necromancy!""",
command[4].textChoice[1],"""There is no need for killing.""",
command[4].textChoice[2],"""Prepare to die.""",
command[6],____TEXT____,
command[7].textData,\c[7]Crazed prisoner\c[0],
command[8].textData,""".... What? What?""",
command[9],____TEXT____,
command[10].textData,The spell that kept the prisoner standing seems to fade...,
command[15],____TEXT____,
command[16].textData,The prisoner doesn't seem to respond to your talking in,
command[17].textData,any way...,
command[20],____TEXT____,
command[21].textData,\c[7]Crazed prisoner\c[0],
command[22].textData,"""I want... to die - please...""",
command[23],____TEXT____,
command[24].textData,The ghoul seem to lower it's arms as if in surrender.,
command[30],____TEXT____,
command[31].textData,You try talking to this wretched soul...,
command[32],___CHOICE___,
command[32].textChoice[0],"""What is your origin?""",
command[32].textChoice[1],"""There is no need for killing.""",
command[32].textChoice[2],"""Prepare to die.""",
command[34],____TEXT____,
command[35].textData,\c[7]Crazed prisoner\c[0],
command[36].textData,"""..... I-I am - not. Or am I?""",
command[37],____TEXT____,
command[38].textData,The prisoner slurs something in uncertainty...,
command[39],____TEXT____,
command[40].textData,The prisoner seems to be a dead man standing. Brought to,
command[41].textData,life by some wicked magic.,
command[42],____TEXT____,
command[43].textData,It seems like there is only a fragile belief in life keeping,
command[44].textData,the ghoul on it's feet. You might be able shake the belief,
command[45].textData,fairly easily...,
command[49],____TEXT____,
command[50].textData,The prisoner doesn't seem to respond to your talking in,
command[51].textData,any way...,
command[54],____TEXT____,
command[55].textData,\c[7]Crazed prisoner\c[0],
command[56].textData,"""I want... to die - please...""",
command[57],____TEXT____,
command[58].textData,The ghoul seem to lower it's arms as if in surrender.,
command[0].textComment,SpecialSkills,
command[1].textComment,Blood golem,
command[32].textComment,STEAL,
command[64].textComment,Run!,
command[74],____TEXT____,
command[75].textData,The party tries to escape... .\,
command[76].textData,"However, it was unable to escape!",
command[81],____TEXT____,
command[82].textData,The party tries to escape...,
command[90].textComment,Leg sweep!,
command[1].textComment,BATTLE START,
command[38].textComment,PINECONE PIG,
command[0].textComment,HEAD DESTROYED MESSAGE,
command[0].textComment,BODY DESTROYED,
command[0].textComment,MOVE CONTROL,
command[8].textComment,TEAM DEAD,
command[0].textComment,PHOBIAS,
command[1].textComment,MAIN CHARACTER DEAD?,
command[192].textComment,TEAM DEAD,
command[0].textComment,TALK,
command[1],____TEXT____,
command[2].textData,You try talking some sense to this monstrosity...,
command[3],___CHOICE___,
command[3].textChoice[0],"""What is your origin?""",
command[3].textChoice[1],"""Wait. We don't have to fight!""",
command[3].textChoice[2],"""Please don't!""",
command[3].textChoice[3],"""Prepare to die.""",
command[5],____TEXT____,
command[6].textData,\c[7]Prison guard\c[0],
command[7].textData,"""Raraggghh... rra-rape...""",
command[8],____TEXT____,
command[9].textData,You are not sure if he can understand you or not...,
command[12],____TEXT____,
command[13].textData,"Without saying anything, the creature prepares for",
command[14].textData,an attack...,
command[17],____TEXT____,
command[18].textData,\c[7]Prison guard\c[0],
command[19].textData,"""Grgl grgl.""",
command[20],____TEXT____,
command[21].textData,There appears something resembling a smile on his,
command[22].textData,face.,
command[25],____TEXT____,
command[26].textData,You feel more courageous for saying that.,
command[0].textComment,INFECTIONS,
command[111],____TEXT____,
command[112].textData,The \c[2]Old guardian soul\c[0] breaks after giving its life,
command[113].textData,to \N[1].,
command[124],____TEXT____,
command[125].textData,The \c[2]Old guardian soul\c[0] breaks after giving its life,
command[126].textData,to \N[2].,
command[137],____TEXT____,
command[138].textData,The \c[2]Old guardian soul\c[0] breaks after giving its life,
command[139].textData,to \N[3].,
command[150],____TEXT____,
command[151].textData,The \c[2]Old guardian soul\c[0] breaks after giving its life,
command[152].textData,to \N[4].,
command[163],____TEXT____,
command[164].textData,The \c[2]Old guardian soul\c[0] breaks after giving its life,
command[165].textData,to \N[5].,
command[176],____TEXT____,
command[177].textData,The \c[2]Old guardian soul\c[0] breaks after giving its life,
command[178].textData,to \N[6].,
command[189],____TEXT____,
command[190].textData,The \c[2]Old guardian soul\c[0] breaks after giving its life,
command[191].textData,to \N[8].,
command[202],____TEXT____,
command[203].textData,The \c[2]Old guardian soul\c[0] breaks after giving its life,
command[204].textData,to \N[9].,
command[215],____TEXT____,
command[216].textData,The \c[2]Old guardian soul\c[0] breaks after giving its life,
command[217].textData,to \N[11].,
command[228],____TEXT____,
command[229].textData,The \c[2]Old guardian soul\c[0] breaks after giving its life,
command[230].textData,to \N[19].,
command[241],____TEXT____,
command[242].textData,The \c[2]Old guardian soul\c[0] breaks after giving its life,
command[243].textData,to \N[20].,
command[254],____TEXT____,
command[255].textData,The \c[2]Old guardian soul\c[0] breaks after giving its life,
command[256].textData,to \N[21].,
command[264],____TEXT____,
command[265].textData,\c[7]Nash'rah\c[0],
